Province/State,Country/Region,Lat,Long,Date,Value,ISO 3166-1 Alpha 3-Codes,Region Code,Sub-region Code,Intermediate Region Code
,Bosnia and Herzegovina,43.9159,17.6791,3/31/2020,420,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/30/2020,368,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/29/2020,323,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/28/2020,258,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/27/2020,237,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/26/2020,191,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/25/2020,176,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/24/2020,166,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/23/2020,136,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/22/2020,126,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/21/2020,93,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/20/2020,89,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/19/2020,63,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/18/2020,38,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/17/2020,26,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/16/2020,25,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/15/2020,24,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/14/2020,18,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/13/2020,13,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/12/2020,11,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/11/2020,7,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/10/2020,5,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/9/2020,3,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/8/2020,3,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/7/2020,3,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/6/2020,2,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/5/2020,2,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/4/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/3/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/2/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,3/1/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/29/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/28/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/27/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/26/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/25/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/24/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/23/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/22/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/21/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/20/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/19/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/18/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/17/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/16/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/15/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/14/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/13/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/12/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/11/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/10/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/9/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/8/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/7/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/6/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/5/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/4/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/3/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/2/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,2/1/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,1/31/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,1/30/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,1/29/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,1/28/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,1/27/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,1/26/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,1/25/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,1/24/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,1/23/2020,0,BIH,150,39,
,Bosnia and Herzegovina,43.9159,17.6791,1/22/2020,0,BIH,150,39,
,Botswana,-22.3285,24.6849,4/7/2020,6,BWA,2,202,18
,Botswana,-22.3285,24.6849,4/6/2020,6,BWA,2,202,18
,Botswana,-22.3285,24.6849,4/5/2020,6,BWA,2,202,18
,Botswana,-22.3285,24.6849,4/4/2020,4,BWA,2,202,18
,Botswana,-22.3285,24.6849,4/3/2020,4,BWA,2,202,18
,Botswana,-22.3285,24.6849,4/2/2020,4,BWA,2,202,18
,Botswana,-22.3285,24.6849,4/1/2020,4,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/31/2020,4,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/30/2020,3,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/29/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/28/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/27/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/26/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/25/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/24/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/23/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/22/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/21/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/20/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/19/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/18/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/17/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/16/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/15/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/14/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/13/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/12/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/11/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/10/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/9/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/8/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/7/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/6/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/5/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/4/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/3/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/2/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,3/1/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/29/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/28/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/27/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/26/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/25/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/24/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/23/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/22/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/21/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/20/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/19/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/18/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/17/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/16/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/15/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/14/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/13/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/12/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/11/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/10/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/9/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/8/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/7/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/6/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/5/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/4/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/3/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/2/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,2/1/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,1/31/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,1/30/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,1/29/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,1/28/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,1/27/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,1/26/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,1/25/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,1/24/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,1/23/2020,0,BWA,2,202,18
,Botswana,-22.3285,24.6849,1/22/2020,0,BWA,2,202,18
,Brazil,-14.235,-51.9253,4/7/2020,14034,BRA,19,419,5
,Brazil,-14.235,-51.9253,4/6/2020,12161,BRA,19,419,5
,Brazil,-14.235,-51.9253,4/5/2020,11130,BRA,19,419,5
,Brazil,-14.235,-51.9253,4/4/2020,10360,BRA,19,419,5
,Brazil,-14.235,-51.9253,4/3/2020,9056,BRA,19,419,5
,Brazil,-14.235,-51.9253,4/2/2020,8044,BRA,19,419,5
,Brazil,-14.235,-51.9253,4/1/2020,6836,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/31/2020,5717,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/30/2020,4579,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/29/2020,4256,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/28/2020,3904,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/27/2020,3417,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/26/2020,2985,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/25/2020,2554,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/24/2020,2247,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/23/2020,1924,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/22/2020,1546,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/21/2020,1021,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/20/2020,793,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/19/2020,621,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/18/2020,372,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/17/2020,321,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/16/2020,200,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/15/2020,162,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/14/2020,151,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/13/2020,151,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/12/2020,52,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/11/2020,38,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/10/2020,31,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/9/2020,25,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/8/2020,20,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/7/2020,13,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/6/2020,13,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/5/2020,4,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/4/2020,4,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/3/2020,2,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/2/2020,2,BRA,19,419,5
,Brazil,-14.235,-51.9253,3/1/2020,2,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/29/2020,2,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/28/2020,1,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/27/2020,1,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/26/2020,1,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/25/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/24/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/23/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/22/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/21/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/20/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/19/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/18/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/17/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/16/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/15/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/14/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/13/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/12/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/11/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/10/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/9/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/8/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/7/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/6/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/5/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/4/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/3/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/2/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,2/1/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,1/31/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,1/30/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,1/29/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,1/28/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,1/27/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,1/26/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,1/25/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,1/24/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,1/23/2020,0,BRA,19,419,5
,Brazil,-14.235,-51.9253,1/22/2020,0,BRA,19,419,5
,Brunei,4.5353,114.7277,4/7/2020,135,BRN,142,35,
,Brunei,4.5353,114.7277,4/6/2020,135,BRN,142,35,
,Brunei,4.5353,114.7277,4/5/2020,135,BRN,142,35,
,Brunei,4.5353,114.7277,4/4/2020,135,BRN,142,35,
,Brunei,4.5353,114.7277,4/3/2020,134,BRN,142,35,
,Brunei,4.5353,114.7277,4/2/2020,133,BRN,142,35,
,Brunei,4.5353,114.7277,4/1/2020,131,BRN,142,35,
,Brunei,4.5353,114.7277,3/31/2020,129,BRN,142,35,
,Brunei,4.5353,114.7277,3/30/2020,127,BRN,142,35,
,Brunei,4.5353,114.7277,3/29/2020,126,BRN,142,35,
,Brunei,4.5353,114.7277,3/28/2020,120,BRN,142,35,
,Brunei,4.5353,114.7277,3/27/2020,115,BRN,142,35,
,Brunei,4.5353,114.7277,3/26/2020,114,BRN,142,35,
,Brunei,4.5353,114.7277,3/25/2020,109,BRN,142,35,
,Brunei,4.5353,114.7277,3/24/2020,104,BRN,142,35,
,Brunei,4.5353,114.7277,3/23/2020,91,BRN,142,35,
,Brunei,4.5353,114.7277,3/22/2020,88,BRN,142,35,
,Brunei,4.5353,114.7277,3/21/2020,83,BRN,142,35,
,Brunei,4.5353,114.7277,3/20/2020,78,BRN,142,35,
,Brunei,4.5353,114.7277,3/19/2020,75,BRN,142,35,
,Brunei,4.5353,114.7277,3/18/2020,68,BRN,142,35,
,Brunei,4.5353,114.7277,3/17/2020,56,BRN,142,35,
,Brunei,4.5353,114.7277,3/16/2020,54,BRN,142,35,
,Brunei,4.5353,114.7277,3/15/2020,50,BRN,142,35,
,Brunei,4.5353,114.7277,3/14/2020,40,BRN,142,35,
,Brunei,4.5353,114.7277,3/13/2020,37,BRN,142,35,
,Brunei,4.5353,114.7277,3/12/2020,11,BRN,142,35,
,Brunei,4.5353,114.7277,3/11/2020,11,BRN,142,35,
,Brunei,4.5353,114.7277,3/10/2020,1,BRN,142,35,
,Brunei,4.5353,114.7277,3/9/2020,1,BRN,142,35,
,Brunei,4.5353,114.7277,3/8/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,3/7/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,3/6/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,3/5/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,3/4/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,3/3/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,3/2/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,3/1/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/29/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/28/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/27/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/26/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/25/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/24/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/23/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/22/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/21/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/20/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/19/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/18/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/17/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/16/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/15/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/14/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/13/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/12/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/11/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/10/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/9/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/8/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/7/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/6/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/5/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/4/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/3/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/2/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,2/1/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,1/31/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,1/30/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,1/29/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,1/28/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,1/27/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,1/26/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,1/25/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,1/24/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,1/23/2020,0,BRN,142,35,
,Brunei,4.5353,114.7277,1/22/2020,0,BRN,142,35,
,Bulgaria,42.7339,25.4858,4/7/2020,577,BGR,150,151,
,Bulgaria,42.7339,25.4858,4/6/2020,549,BGR,150,151,
,Bulgaria,42.7339,25.4858,4/5/2020,531,BGR,150,151,
,Bulgaria,42.7339,25.4858,4/4/2020,503,BGR,150,151,
,Bulgaria,42.7339,25.4858,4/3/2020,485,BGR,150,151,
,Bulgaria,42.7339,25.4858,4/2/2020,457,BGR,150,151,
,Bulgaria,42.7339,25.4858,4/1/2020,422,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/31/2020,399,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/30/2020,359,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/29/2020,346,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/28/2020,331,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/27/2020,293,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/26/2020,264,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/25/2020,242,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/24/2020,218,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/23/2020,201,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/22/2020,187,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/21/2020,163,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/20/2020,127,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/19/2020,94,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/18/2020,92,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/17/2020,67,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/16/2020,52,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/15/2020,51,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/14/2020,41,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/13/2020,23,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/12/2020,7,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/11/2020,7,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/10/2020,4,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/9/2020,4,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/8/2020,4,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/7/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/6/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/5/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/4/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/3/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/2/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,3/1/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/29/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/28/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/27/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/26/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/25/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/24/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/23/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/22/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/21/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/20/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/19/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/18/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/17/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/16/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/15/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/14/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/13/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/12/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/11/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/10/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/9/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/8/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/7/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/6/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/5/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/4/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/3/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/2/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,2/1/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,1/31/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,1/30/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,1/29/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,1/28/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,1/27/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,1/26/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,1/25/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,1/24/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,1/23/2020,0,BGR,150,151,
,Bulgaria,42.7339,25.4858,1/22/2020,0,BGR,150,151,
,Burkina Faso,12.2383,-1.5616,4/7/2020,384,BFA,2,202,11
